timestamp,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation
15/04/2023 7:50,16.72235903,2.50666666,13.86333275,13.547822,223.6333313,0.004,4.400000095,950.6400146,0
15/04/2023 7:55,35.85774133,2.49666667,13.80000019,19.62380981,225.3333282,0.000333333,4.199999809,950.6133423,0
15/04/2023 8:00,49.96695715,3.763333321,13.77999973,34.48739624,224.2666626,0,6.599999905,950.6900024,0
15/04/2023 8:05,35.88076326,3.860000134,13.67333317,31.58865356,227.1999969,0,6.800000191,950.8666992,0
15/04/2023 8:10,44.62883836,3.723333359,13.56333351,26.12768555,217.8999939,0,7.400000095,950.8966675,0
15/04/2023 8:15,70.93360829,3.309999943,13.50333309,40.9734726,219.5,0,6,950.8900146,0
15/04/2023 8:20,80.29817951,2.476666689,13.57666683,53.53797531,212.3333282,0.000333333,5.900000095,950.9433594,0
15/04/2023 8:25,93.587906,2.926666737,13.60000038,56.51416779,229.2666626,0.001,5.599999905,951.0599976,0
15/04/2023 8:30,124.1730844,3.523333311,13.60000038,69.13639832,224.3666687,0.000333333,6.199999809,951.0966187,0
15/04/2023 8:35,127.4535557,3.769999981,13.52000046,84.37036896,220.7333374,0,8.300000191,951.1633301,0
15/04/2023 8:40,99.36319959,2.856666803,13.5,76.25756836,221.3999939,0,5.900000095,951.3366699,0
15/04/2023 8:45,105.141089,,,,,,,,
15/04/2023 8:50,100.6248715,,,,,,,,
15/04/2023 8:55,107.068329,,,,,,,,
15/04/2023 9:00,96.64720058,2.589999914,13.32333374,65.26533508,223.5333405,0,4.800000191,951.7000122,0
15/04/2023 9:05,98.3034668,2.920000076,13.33333302,52.41793823,226.5666656,0.000333333,4.699999809,951.8533325,0
15/04/2023 9:10,127.0224808,2.326666594,13.32666683,73.80046844,221.4666595,0.000666667,5.099999905,951.9400024,0
15/04/2023 9:15,136.753883,2.299999952,13.23666668,85.16046143,216.7666626,0,4.699999809,952,0
15/04/2023 9:20,97.54616141,1.666666627,13.31000042,72.05223083,221.8666687,0,4,952.0899658,0
15/04/2023 9:25,133.0025954,2.096666574,13.35333347,77.17828369,224.5666656,0.000666667,5.099999905,952.2366943,0
15/04/2023 9:30,163.2474828,2.486666679,13.30000019,101.4015503,239.6333313,0.007666667,5,952.2999878,0
