timestamp,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation
45078.60417,608.4859142,1.703333378,25.86333275,552.7973633,107.4333344,0,3,956.2999878,0
45078.60764,458.0180063,1.610000014,25.97999954,421.9466858,71.30000305,0,3.099999905,956.2766724,0
45078.61111,482.4610872,1.24333334,25.89999962,262.2991028,196.6666718,0,2.5,956.2000122,0
45078.61458,745.7931719,1.870000005,25.85666656,347.5496826,196.5666656,0,3.299999952,956.1533203,0
45078.61806,502.5755715,1.726666689,25.87999916,489.0126953,129.8999939,0,3.299999952,956.0466309,0
45078.62153,713.3709106,1.320000052,26.03000069,448.0682373,244.9666595,0,3.900000095,955.9433594,0
45078.625,616.2820024,1.126666665,26.22999954,601.2285156,170.7333374,0,2.200000048,955.9000244,0
45078.62847,650.5660734,1.909999967,26.59000015,562.9328613,142.3000031,0,3.599999905,955.8033447,0
45078.63194,656.9800653,2.390000105,26.70000076,607.017395,97.33333588,0,4,955.7966309,0
45078.63542,657.117197,2.193333387,26.55666733,539.7814941,43.03333282,0,3.900000095,955.8900146,0
45078.63889,204.1001017,1.416666627,26.5,320.0457764,68.76667023,0,3.5,955.8599854,0
45078.64236,276.5342934,2.163333416,25.69333267,151.4479523,66.5,0,3.900000095,955.7000122,0
45078.64583,387.9240055,1.786666632,25.31333351,139.0454712,80.53333282,0,2.799999952,955.6566772,0
45078.64931,718.461297,1.200000048,25.26333237,240.2444611,78.59999847,0,2.299999952,955.6799927,0
45078.65278,425.6376338,1.473333359,25.79000092,516.9909058,143.3000031,0,3.099999905,955.7333374,0
45078.65625,318.3412476,2.033333302,26.11666679,347.4000549,293.3999939,0,3.599999905,955.7133179,0
45078.65972,389.6196322,1.639999986,26.0233326,225.3215485,194.7666626,0,3.200000048,955.6766968,0
45078.66319,244.2935894,2.186666727,25.8599987,295.2348022,300.2000122,0,4,955.6699829,0
45078.66667,182.7587368,1.379999995,25.88666534,136.8362885,70.93333435,0,2.799999952,955.7233276,0
45078.67014,162.3843871,0.823333323,25.68333435,117.2935791,68.43333435,0,1.700000048,955.7399902,0
45078.67361,169.2369881,1.353333354,25.54333305,105.2171631,77,0,3.099999905,955.6699829,0
45078.67708,169.6696303,1.379999995,25.30666542,107.4492188,67.43333435,0,3.900000095,955.6966553,0
45078.68056,183.4691443,1.956666708,25.15333366,105.5093231,51.76666641,0,3.5,955.7000122,0
45078.68403,183.5573535,1.713333368,25.10000038,114.3282928,46.66666794,0,4.099999905,955.706665,0
45078.6875,163.1342108,2,25.05666733,108.3119888,64.83333588,0,3.299999952,955.7000122,0
45078.69097,323.0173268,1.876666665,24.94000053,104.420784,60.70000076,0,3.599999905,955.6966553,0
45078.69444,146.6651297,1.886666656,24.93333244,109.4507217,46.53333282,0,4.300000191,955.7000122,0
45078.69792,132.665077,1.736666679,24.90333366,80.47403717,75.5,0,3.5,955.7000122,0
45078.70139,152.1597412,1.476666689,24.77000046,86.28210449,49.5,0,2.900000095,955.6966553,0
45078.70486,392.2991118,1.733333349,24.70000076,137.6486969,56.56666565,0,3.200000048,955.6333008,0
45078.70833,398.4245906,1.333333373,24.94333267,198.1549377,58.43333435,0,3.200000048,955.7799683,0
45078.71181,354.4474339,1.573333383,25.27999878,200.5695038,53.06666565,0,2.700000048,955.8533325,0
45078.71528,296.3892307,0.913333356,25.39999962,169.3902893,120.9333344,0,2.200000048,955.9000244,0
45078.71875,248.5035911,1.320000052,25.58333397,143.4376831,120.9000015,0,2.299999952,955.8400269,0
45078.72222,199.9857097,1.330000043,25.4533329,119.5684814,68.56666565,0,2.099999905,955.7999878,0
45078.72569,148.6719625,0.689999998,25.27000046,100.8355331,168.6999969,0,1.399999976,955.7999878,0
45078.72917,104.1010742,1.043333292,25.30999947,84.96694946,60.56666565,0,1.799999952,955.7533569,0
45078.73264,76.58138824,0.943333328,25.04000092,69.98905945,64.03333282,0,1.899999976,955.710022,0
