timestamp,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,time_sin,time_cos,day_of_year,month,Active_Power
2022-12-01 03:35:00,0.613333344,19.16333389,-5.092315197,159.5666656,0.0,1.299999952,952.5,0.8064446042674825,0.5913096483635825,335,12,-0.364755311
2022-12-01 03:40:00,0.620000005,18.95000076,-5.181118965,156.6666718,0.0,1.0,952.4333496,0.8191520442889918,0.573576436351046,335,12,-0.366065197
2022-12-01 03:45:00,0.696666658,18.77000046,-4.829848766,144.8000031,0.0,1.299999952,952.4000244,0.8314696123025452,0.5555702330196023,335,12,-0.364983831
2022-12-01 03:50:00,0.696666658,18.62333298,-4.592268944,152.6999969,0.0,1.200000048,952.4000244,0.8433914458128856,0.5372996083468239,335,12,-0.36563563
2022-12-01 03:55:00,0.75,18.51000023,-4.525144577,160.5,0.0,1.600000024,952.4000244,0.8549118706729466,0.5187732581605216,335,12,-0.360361213
2022-12-01 04:00:00,0.613333344,18.42000008,-4.634313583,149.6666718,0.0,1.5,952.4866943,0.8660254037844386,0.5000000000000001,335,12,-0.36286159
2022-12-01 04:05:00,0.670000017,18.32999992,-4.602306843,140.8000031,0.0,1.600000024,952.5233154,0.8767267557075077,0.48098876891938774,335,12,-0.361813172
2022-12-01 04:10:00,0.466666669,18.17666626,-4.629791737,146.6999969,0.0,1.100000024,952.5999756,0.8870108331782216,0.4617486132350341,335,12,-0.36413708
2022-12-01 04:15:00,0.433333337,18.05666733,-4.918812752,136.6000061,0.0,1.299999952,952.6166382,0.8968727415326884,0.44228869021900125,335,12,-0.362139243
2022-12-01 04:20:00,0.623333335,17.93333244,-4.558402061,136.8999939,0.0,1.100000024,952.7000122,0.9063077870366499,0.42261826174069944,335,12,-0.361351031
2022-12-01 04:25:00,0.530000031,17.87999916,-4.25334549,139.7333374,0.0,0.899999976,952.7999878,0.9153114791194471,0.40274668985873724,335,12,-0.358026685
2022-12-01 04:30:00,1.830000043,29.5,51.75827408,144.9666595,0.0,3.700000048,951.0033569,0.9238795325112867,0.38268343236508984,335,12,-0.35981666
2022-12-01 04:35:00,1.076666713,17.84999847,-3.649630547,137.2666626,0.0,2.200000048,952.7000122,0.9320078692827984,0.3624380382837017,335,12,-0.36321966
2022-12-01 04:40:00,1.203333378,18.0,-3.072983027,141.1666718,0.0,2.400000095,952.7466431,0.9396926207859083,0.3420201433256688,335,12,-0.362173588
2022-12-01 04:45:00,1.103333354,18.0,-3.495835543,140.8999939,0.0,1.600000024,952.7999878,0.9469301294951057,0.3214394653031615,335,12,-0.367366897
2022-12-01 04:50:00,1.116666675,17.95666695,-3.579988956,139.8333282,0.0,1.700000048,952.7999878,0.9537169507482268,0.3007057995042733,335,12,-0.362120028
2022-12-01 04:55:00,1.206666708,17.98666573,-3.371689796,139.7333374,0.0,1.899999976,952.8133545,0.9600498543859287,0.27982901403099203,335,12,-0.365482141
2022-12-01 05:00:00,1.113333344,17.93000031,-3.569117069,145.1999969,0.0,1.700000048,952.9000244,0.9659258262890683,0.25881904510252074,335,12,-0.363666952
2022-12-01 05:05:00,1.200000048,17.81999969,-3.740502834,143.2333374,0.0,2.099999905,952.9000244,0.9713420698132614,0.2376858923261731,335,12,-0.364344322
2022-12-01 05:10:00,1.370000005,17.79999924,-3.540798664,142.6999969,0.0,2.299999952,952.8833618,0.9762960071199334,0.2164396139381029,335,12,-0.362117876
